TIPUS_VIA,CARRER,CODI_ENS,NOM_ENS
CARRER,OSCA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,OSONA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PAGESOS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAHISSA,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,PAISOS CATALANS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PALMERA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PALMIRA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAMPLONA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PANAMA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAPALLONES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PARC,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PARDAL,"820550006",Ajuntament de Sant Cugat del Vallès
DRECERA,PARDOS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PARE MIQUEL BATLLORI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PARES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAS DE L'ESTACIO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PASTORA MARTOS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU CASALS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU GARGALLO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU MUÑOZ I CASTANYER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU VI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAU VILA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PAULONIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PEARSON,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PEDRAFORCA,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,PEDRERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PEDRO I PONS,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PELLERIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PENJALLOPS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PENSAMENT,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,PENYA REGALESSIA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PEONIA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PEP VENTURA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PERDIUS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERE BOSCH,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERE CALDERS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERE FERRER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERE MAS,"820550006",Ajuntament de Sant Cugat del Vallès
DRECERA,PERE PLANAS,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,PERE PLANAS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERE SERRA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PEREZ GALDOS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PEREZ MOYA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PERU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PESCADOR,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,PESSEBRISTA MILLET,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PI D'EN XANDRI,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,PICADOR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PICASSO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PIERROT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PIGOT,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,PILAR ROIG,"820550006",Ajuntament de Sant Cugat del Vallès
RONDA,PINAR,"820550006",Ajuntament de Sant Cugat del Vallès
PARC,PINEDA D'EN SALADRIGUES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PINETELL,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PINS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PINSA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PINYA,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,PINYER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PINYONAIRES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PIRINEUS,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,PISCINA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PISCINA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PIUS XI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLA DE L'ESTANY,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLA DE LA PAGESA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLA DE LES SARDANES,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,PLA DEL VINYET,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PLA I ARGELICH,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLANA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLANA DE L'HOSPITAL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLANETA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PLATAN,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PLATI,"820550006",Ajuntament de Sant Cugat del Vallès
PARC,POLLANCREDA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,POLLANCRES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,POMPEU FABRA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,POMPEU FABRA,"820550006",Ajuntament de Sant Cugat del Vallès
DRECERA,PONENT,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PONENT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PONENT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PONT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PONT DE CAN VERNET,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PONT DEL DIARI,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PONT GROS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PONTEVEDRA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PORT,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,PORTADA DE LES AIGÜES,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PORTADORES,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,PORTERS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,POUS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PRAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PRAT DE LA RIBA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,PRESSEC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PRINCEP,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PRIORAT,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,PUIG DE RIMILA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PUIG I CADAFALCH,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PUJOL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,PUJOLAR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,QUADRA DE CANALS,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,QUATRE CANTONS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,QUATRE VENTS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRETERA,RABASSADA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RABASSAIRES,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RABASSALET,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,RABASSALET,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAFAEL CASTANYER,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RAFAEL CASTANYER,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RAFAEL DE CASANOVA,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,RAGULL,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,RAM,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,RAMIREZ,"820550006",Ajuntament de Sant Cugat del Vallès
PARC,RAMON BARNILS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAMON BERENGUER I,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAMON CASAS,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,RAMON ESCAYOLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAMON LLULL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAMON MAS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RAMON MUNTANER,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,RATAPINYADA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RECERCA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,REI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,REUS,"820550006",Ajuntament de Sant Cugat del Vallès
RAMBLA,RIBATALLADA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RIERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RIN,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RIPOLLES,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,RIUS I TAULET,"820550006",Ajuntament de Sant Cugat del Vallès
RAMBLA,RIVERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROC CODO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RODA DE TER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROINE,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,ROMERO DE TORRES,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,ROQUETES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROSA MARINE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROSARI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROSAS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,ROSELLA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,ROSER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROSERAR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROSSELLO,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,ROSSELLO,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,ROSSINYOL,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,ROTARY INTERNATIONAL,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,ROURE,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,ROURE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROVELLAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,ROVIRA I VIRGILI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRETERA,RUBI,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RUBI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,RUBI,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,RUBI A SABADELL,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,RUBIES,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,RUBIES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RUBIO I TUDURI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RUDA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,RUSC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SABADELL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SABINA CANYAMERAS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SAFAREIGS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SAFIR,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SAGUES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALAMANCA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALCILLO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALLES,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SALUT,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SALUT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALVADOR DALI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALVADOR ESPRIU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SALVAT-PAPASSEIT,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,SALZE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANATORI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANATORI DEL FUMET,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANDAL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT ADJUTORI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT ALBERT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT ANTONI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT ANTONI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT BARTOMEU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT BONAVENTURA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT CASIMIR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT CELONI,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SANT CRIST,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT CRIST DE LLACERES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT CRISTOFOR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT CUGAT,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SANT CUGAT A SABADELL,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SANT CUGAT AL PAPIOL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT DOMENEC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT EDUARD,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT ESTEVE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT EUSEBI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT FELIU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT FRANCESC,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SANT FRANCESC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT FRANCESC D'ASSIS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT FRANCESC XAVIER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT HILARI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT IGNASI DE LOIOLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JAUME,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SANT JAUME,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SANT JOAN,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,SANT JOAN,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JOAN DE LA CREU,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SANT JOAQUIM,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JORDI,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,SANT JOSEP,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JOSEP,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JOSEP ORIOL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT JULI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT JULIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT LLORENÇ,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT LLUIS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,SANT MAGI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT MAMET,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT MARTI,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SANT MEDIR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT MEDIR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT PAU,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT PAU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT PERE,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SANT PERE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT PONÇ,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT QUIRZE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT RAFAEL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT RAMON,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT SALVADOR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT SALVADOR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT SEBASTIA,"820550006",Ajuntament de Sant Cugat del Vallès
BAIXADA,SANT SEVER,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT TIMOTEU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANT TOMAS,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SANT VICENÇ DEL BOSC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA ANNA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRETERA,SANTA CREU D'OLORDA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA ENGRACIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA EULALIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA GEMMA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA ISABEL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA JOAQUIMA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA MARIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA RITA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA ROSA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTA TERESA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTANDER,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,SANTCU,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTIAGO RUSIÑOL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SANTJOANISTES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SARAGOSSA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SARDANES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SARDENYA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SARRIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SAÜC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SEBASTIA ALTET,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SEGA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,SEGALA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SEGARRA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SEGRE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SEGRIA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,SELVA,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,SEMBRA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SENA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SENGLAR,"820550006",Ajuntament de Sant Cugat del Vallès
PAS,SENYERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SERPENTINA,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SERRA D'EN JULIA,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,SERRETA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,SEVILLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SICILIA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,SOL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SOL,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,SOL I AIRE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SOLA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SOLEDAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SOLSONA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SORIA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,SORT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,STRAUSS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TAMESI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TANGER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TARRAGONA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TARREGA,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,TARRUELL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TEATRE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TEIXO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TENERIFE,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TER,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,TERE MAJEM,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TEROL,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,TERRASSA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TERRISSERS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TETUAN,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TIBER,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TIBIDABO,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TIGRE,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,TIL.LERS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TOLEDO,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,TOMAS AYMAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TOPAZI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORD,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRE,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,TORRE BLANCA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,TORRE BLANCA,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,TORRE NEGRA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRENT,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,TORRENT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRENT D'ALERAN,"820550006",Ajuntament de Sant Cugat del Vallès
RAMBLA,TORRENT D'EN XANDRI,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRENT D'EN XEP,"820550006",Ajuntament de Sant Cugat del Vallès
PARC,TORRENT DE FERRUSSONS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRENT DE FERRUSSONS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORRENT DE LA BOMBA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TORTORA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,TOSSAL,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,TRAGINERS,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,TRANSVAAL,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TRES PLACES,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,TRES POUS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TRES TORRES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TROANES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TROBADOR,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,TULIPA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TUNEL DE CAN BELLET,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TURO,"820550006",Ajuntament de Sant Cugat del Vallès
PARC,TURO DE CAN MATES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TURO DEL FUMET,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TURO DEL PINYER,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,TURO DEL PUIG,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,TURO DEL SOL,"820550006",Ajuntament de Sant Cugat del Vallès
PLAÇA,U D'OCTUBRE DE 2017,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,URALS,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,URUGUAI,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,VALL,"820550006",Ajuntament de Sant Cugat del Vallès
AVINGUDA,VALL D'OR,"820550006",Ajuntament de Sant Cugat del Vallès
PASSATGE,VALL D'OR,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,VALL DE GAUSAC,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLADOLID,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLCARCA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLDAURA,"820550006",Ajuntament de Sant Cugat del Vallès
PASSEIG,VALLDOREIX,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLDOREIX,"820550006",Ajuntament de Sant Cugat del Vallès
JARDINS,VALLES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLES,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLESPIR,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLSECA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALLVIDRERA,"820550006",Ajuntament de Sant Cugat del Vallès
DRECERA,VALLVIDRERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRETERA,VALLVIDRERA,"820550006",Ajuntament de Sant Cugat del Vallès
CARRETERA,VALLVIDRERA A SANT CUGAT,"820550006",Ajuntament de Sant Cugat del Vallès
CARRER,VALPARAISO,"820550006",Ajuntament de Sant Cugat del Vallès
CAMI,VELL DE SABADELL,"820550006",Ajuntament de Sant Cugat del Vallès
